Order_ID,Customer_ID,Product_ID,Supplier_ID,Warehouse_ID,Order_Date,Ship_Date,Promised_Delivery_Date,Actual_Delivery_Date,Ship_Mode,Carrier,Order_Quantity,Shipped_Quantity,Unit_Price,Unit_Cost,Revenue,COGS,Shipping_Cost,Processing_Days,Transit_Days,Delay_Days,Delivery_Status,Fill_Rate_Pct
ORD103549,CUST00676,PRD1011,SUP022,WH01,2024-04-04,2024-04-11,2024-04-18,2024-04-16,Road,BlueDart,3,3,161.02,98.37,483.06,295.11,4.34,7,5,0,On-Time,100
ORD103550,CUST00302,PRD1059,SUP029,WH06,2023-09-14,2023-09-19,2023-09-28,2023-09-28,Road,Schenker,103,103,149.81,85.86,15430.43,8843.58,154.8,5,9,0,On-Time,100
ORD103551,CUST00389,PRD1049,SUP031,WH20,2024-01-01,2024-01-05,2024-01-15,2024-01-10,Road,BlueDart,23,17,67.1,42.17,1543.3,969.91,38.16,4,5,0,On-Time,75
ORD103552,CUST00248,PRD1084,SUP016,WH11,2023-04-30,2023-05-02,2023-05-07,2023-05-05,Air,FedEx,58,58,13.55,8.62,785.9,499.96,219.22,2,3,0,On-Time,100
ORD103553,CUST00288,PRD1076,SUP004,WH05,2024-06-10,2024-06-12,2024-06-24,2024-06-25,Rail,Indian Railways Freight,8,8,21.18,12.56,169.44,100.48,10.57,2,13,1,Slightly Delayed,100
ORD103554,CUST00533,PRD1009,SUP008,WH09,2024-08-14,2024-08-22,2024-08-21,2024-08-28,Air,FedEx,401,273,2110.5,1530.9,846310.5,613890.9,1527.28,8,6,7,Delayed,68.2
ORD103555,CUST00531,PRD1063,SUP008,WH02,2023-09-10,2023-09-14,2023-09-24,2023-09-22,Road,Schenker,490,490,41.6,23.72,20384,11622.8,693.15,4,8,0,On-Time,100
ORD103556,CUST00171,PRD1016,SUP012,WH04,2023-12-03,2023-12-11,2023-12-10,2023-12-14,Air,FedEx,4,4,26.05,16.89,104.2,67.56,15.52,8,3,4,Delayed,100
ORD103557,CUST00484,PRD1086,SUP027,WH13,2024-06-15,2024-06-18,2024-06-29,2024-06-27,Rail,DB Cargo,9,9,12.75,9.37,114.75,84.33,9.79,3,9,0,On-Time,100
ORD103558,CUST00213,PRD1082,SUP005,WH16,2024-09-21,2024-09-25,2024-09-28,2024-09-28,Air,UPS Air,93,93,22.75,13.92,2115.75,1294.56,318.88,4,3,0,On-Time,100
ORD103559,CUST00626,PRD1033,SUP030,WH08,2024-02-10,2024-02-12,2024-02-24,2024-02-16,Road,BlueDart,5,5,47.15,32.52,235.75,162.6,8.23,2,4,0,On-Time,100
ORD103560,CUST00528,PRD1000,SUP009,WH04,2023-10-19,2023-10-27,2023-10-26,2023-11-01,Air,DHL,50,50,1170.6,734.28,58530,36714,193.94,8,5,6,Delayed,100
ORD103561,CUST00186,PRD1082,SUP020,WH13,2023-10-11,2023-10-15,2023-10-18,2023-10-18,Air,FedEx,281,281,22.75,13.92,6392.75,3911.52,1173.49,4,3,0,On-Time,100
ORD103562,CUST00603,PRD1021,SUP011,WH19,2024-10-17,2024-10-27,2024-10-31,2024-11-03,Road,XPO Logistics,93,93,15.38,9.1,1430.34,846.3,158.83,10,7,3,Slightly Delayed,100
ORD103563,CUST00511,PRD1057,SUP007,WH06,2024-12-06,2024-12-10,2025-01-10,2024-12-27,Sea,Maersk,5,5,149.05,105.57,745.25,527.85,3.3,4,17,0,On-Time,100
ORD103564,CUST00469,PRD1074,SUP013,WH07,2024-09-17,2024-09-20,2024-10-01,2024-09-25,Rail,DB Cargo,4,4,34.44,23.74,137.76,94.96,4.02,3,5,0,On-Time,100
ORD103565,CUST00224,PRD1090,SUP024,WH03,2024-06-02,2024-06-05,2024-06-16,2024-06-13,Road,XPO Logistics,74,74,45.29,25.62,3351.46,1895.88,109,3,8,0,On-Time,100
ORD103566,CUST00879,PRD1086,SUP027,WH04,2024-07-19,2024-07-24,2024-08-02,2024-07-29,Road,XPO Logistics,294,294,12.75,9.37,3748.5,2754.78,526.72,5,5,0,On-Time,100
ORD103567,CUST00377,PRD1027,SUP006,WH11,2024-05-15,2024-05-20,2024-06-19,2024-06-09,Sea,Maersk,66,66,29.8,18.71,1966.8,1234.86,52.67,5,20,0,On-Time,100
ORD103568,CUST00708,PRD1012,SUP019,WH10,2024-04-21,2024-04-25,2024-04-28,2024-04-28,Air,FedEx,97,97,173.41,110.98,16820.77,10765.06,274.56,4,3,0,On-Time,100
ORD103569,CUST00482,PRD1024,SUP008,WH11,2024-10-03,2024-10-04,2024-10-05,2024-10-05,Same-day,Dunzo Express,75,75,992.05,578.91,74403.75,43418.25,436.3,1,1,0,On-Time,100
ORD103570,CUST00234,PRD1049,SUP031,WH07,2023-07-22,2023-07-25,2023-08-05,2023-07-30,Road,XPO Logistics,1,1,67.1,42.17,67.1,42.17,1.7,3,5,0,On-Time,100
ORD103571,CUST00208,PRD1024,SUP008,WH17,2023-12-15,2023-12-17,2023-12-29,2024-01-01,Rail,Indian Railways Freight,1,1,992.05,578.91,992.05,578.91,1.17,2,15,3,Slightly Delayed,100
ORD103572,CUST00359,PRD1028,SUP009,WH03,2024-11-30,2024-12-04,2024-12-14,2024-12-11,Road,XPO Logistics,4,4,93.38,53.26,373.52,213.04,7.15,4,7,0,On-Time,100
ORD103573,CUST00129,PRD1030,SUP009,WH17,2023-12-05,2023-12-06,2023-12-19,2023-12-14,Road,XPO Logistics,10,10,50.86,32.98,508.6,329.8,13.87,1,8,0,On-Time,100
ORD103574,CUST00349,PRD1033,SUP028,WH07,2023-05-24,2023-06-02,2023-06-07,2023-06-07,Road,BlueDart,5,5,47.15,32.52,235.75,162.6,8.88,9,5,0,On-Time,100
ORD103575,CUST00950,PRD1009,SUP008,WH09,2023-12-04,2023-12-06,2023-12-18,2023-12-13,Rail,DB Cargo,6,6,2110.5,1530.9,12663,9185.4,8.18,2,7,0,On-Time,100
ORD103576,CUST00195,PRD1044,SUP003,WH08,2023-06-02,2023-06-03,2023-06-16,2023-06-14,Road,BlueDart,7,7,85.45,54.42,598.15,380.94,9.14,1,11,0,On-Time,100
ORD103577,CUST00397,PRD1032,SUP017,WH09,2023-11-13,2023-11-16,2023-11-27,2023-11-26,Rail,Indian Railways Freight,338,338,31.93,20.21,10792.34,6830.98,482.4,3,10,0,On-Time,100
ORD103578,CUST00174,PRD1060,SUP028,WH19,2023-06-13,2023-06-14,2023-06-20,2023-06-16,Air,UPS Air,82,82,81.02,49.19,6643.64,4033.58,269.09,1,2,0,On-Time,100
ORD103579,CUST00273,PRD1084,SUP010,WH09,2024-05-04,2024-05-05,2024-05-18,2024-05-12,Rail,Indian Railways Freight,51,51,13.55,8.62,691.05,439.62,53.48,1,7,0,On-Time,100
ORD103580,CUST00171,PRD1051,SUP007,WH05,2023-06-03,2023-06-12,2023-06-17,2023-06-18,Road,Schenker,1,1,127.43,88.87,127.43,88.87,1.74,9,6,1,Slightly Delayed,100
ORD103581,CUST00252,PRD1037,SUP029,WH06,2023-12-28,2023-12-31,2024-01-11,2024-01-09,Rail,DB Cargo,3,3,43.06,24.09,129.18,72.27,3.02,3,9,0,On-Time,100
ORD103582,CUST00766,PRD1041,SUP015,WH18,2023-12-07,2023-12-12,2023-12-14,2023-12-15,Air,FedEx,258,258,54.32,34.46,14014.56,8890.68,991.62,5,3,1,Slightly Delayed,100
ORD103583,CUST00161,PRD1042,SUP005,WH19,2024-05-13,2024-05-18,2024-05-27,2024-05-28,Road,BlueDart,4,4,28.61,19.39,114.44,77.56,6.94,5,10,1,Slightly Delayed,100
ORD103584,CUST00683,PRD1062,SUP004,WH12,2023-09-27,2023-10-01,2023-10-11,2023-10-06,Road,BlueDart,1,1,93.55,64.13,93.55,64.13,1.2,4,5,0,On-Time,100
ORD103585,CUST00284,PRD1088,SUP021,WH19,2024-08-02,2024-08-06,2024-08-16,2024-08-12,Road,Schenker,94,69,68.52,38.51,6440.88,3619.94,143.17,4,6,0,On-Time,73.9
ORD103586,CUST00621,PRD1018,SUP020,WH10,2024-07-30,2024-07-31,2024-08-13,2024-08-10,Road,BlueDart,3,3,13.96,8.53,41.88,25.59,4.96,1,10,0,On-Time,100
ORD103587,CUST00434,PRD1072,SUP002,WH10,2024-02-15,2024-02-18,2024-02-29,2024-02-22,Rail,Indian Railways Freight,87,87,17.2,12.09,1496.4,1051.83,115.22,3,4,0,On-Time,100
ORD103588,CUST00526,PRD1082,SUP005,WH14,2023-03-10,2023-03-16,2023-03-24,2023-03-24,Rail,DB Cargo,138,138,22.75,13.92,3139.5,1920.96,141.51,6,8,0,On-Time,100
ORD103589,CUST00489,PRD1026,SUP016,WH10,2023-11-13,2023-11-14,2023-11-27,2023-11-24,Rail,Indian Railways Freight,65,65,25.29,17.64,1643.85,1146.6,81.37,1,10,0,On-Time,100
ORD103590,CUST00258,PRD1020,SUP024,WH10,2023-03-17,2023-03-21,2023-03-24,2023-03-25,Air,UPS Air,171,171,20.59,14.08,3520.89,2407.68,641.09,4,4,1,Slightly Delayed,100
ORD103591,CUST00665,PRD1029,SUP005,WH02,2023-03-16,2023-03-18,2023-03-30,2023-03-25,Road,Schenker,58,58,50.56,36.13,2932.48,2095.54,83.49,2,7,0,On-Time,100
ORD103592,CUST00845,PRD1078,SUP031,WH07,2023-12-12,2023-12-14,2023-12-26,2023-12-23,Rail,DB Cargo,295,295,7.43,4.63,2191.85,1365.85,393.99,2,9,0,On-Time,100
ORD103593,CUST00626,PRD1022,SUP001,WH13,2023-02-26,2023-02-28,2023-03-05,2023-03-04,Air,FedEx,5,5,10.09,7.29,50.45,36.45,18.57,2,4,0,On-Time,100
ORD103594,CUST00312,PRD1059,SUP029,WH10,2024-04-09,2024-04-10,2024-04-23,2024-04-18,Road,XPO Logistics,5,5,149.81,85.86,749.05,429.3,8.01,1,8,0,On-Time,100
ORD103595,CUST00152,PRD1041,SUP015,WH09,2024-03-31,2024-04-05,2024-04-14,2024-04-14,Rail,DB Cargo,1,1,54.32,34.46,54.32,34.46,1.32,5,9,0,On-Time,100
ORD103596,CUST00499,PRD1019,SUP013,WH17,2024-12-11,2024-12-12,2024-12-18,2024-12-15,Air,FedEx,31,31,12.85,8.14,398.35,252.34,110.33,1,3,0,On-Time,100
ORD103597,CUST00217,PRD1073,SUP017,WH17,2024-03-01,2024-03-05,2024-03-15,2024-03-10,Road,XPO Logistics,9,9,36.35,21.88,327.15,196.92,11.67,4,5,0,On-Time,100
ORD103598,CUST00701,PRD1017,SUP007,WH13,2024-02-23,2024-02-25,2024-03-08,2024-03-01,Road,Schenker,263,263,11.79,8.43,3100.77,2217.09,376.66,2,5,0,On-Time,100
ORD103599,CUST00569,PRD1002,SUP017,WH13,2024-03-26,2024-03-28,2024-04-09,2024-04-05,Road,Schenker,5,4,228.68,127.46,1143.4,637.3,7.62,2,8,0,On-Time,84.6
ORD103600,CUST00150,PRD1043,SUP004,WH06,2024-04-08,2024-04-13,2024-04-22,2024-04-20,Road,Schenker,42,42,61.99,42.52,2603.58,1785.84,67.99,5,7,0,On-Time,100
ORD103601,CUST00071,PRD1070,SUP025,WH12,2024-03-28,2024-03-30,2024-05-02,2024-04-18,Sea,CMA CGM,407,407,122.52,90.48,49865.64,36825.36,368.39,2,19,0,On-Time,100
ORD103602,CUST00123,PRD1053,SUP027,WH05,2023-02-24,2023-03-02,2023-02-26,2023-03-03,Same-day,Local Courier,3,1,75.33,55.49,225.99,166.47,16.01,6,1,5,Delayed,61.5
ORD103603,CUST00515,PRD1065,SUP001,WH01,2023-06-06,2023-06-09,2023-06-20,2023-06-14,Road,BlueDart,4,4,272.84,181.03,1091.36,724.12,5.3,3,5,0,On-Time,100
ORD103604,CUST00985,PRD1076,SUP004,WH18,2023-05-31,2023-06-05,2023-06-14,2023-06-14,Rail,DB Cargo,7,7,21.18,12.56,148.26,87.92,9.02,5,9,0,On-Time,100
ORD103605,CUST00252,PRD1056,SUP022,WH07,2024-05-19,2024-05-22,2024-05-21,2024-05-23,Same-day,Dunzo Express,1,1,134.68,88.37,134.68,88.37,4.51,3,1,2,Slightly Delayed,100
ORD103606,CUST00500,PRD1091,SUP021,WH01,2023-07-26,2023-07-27,2023-08-09,2023-08-10,Rail,Indian Railways Freight,7,7,75.2,42.13,526.4,294.91,8.38,1,14,1,Slightly Delayed,100
ORD103607,CUST00165,PRD1060,SUP028,WH16,2024-01-12,2024-01-16,2024-01-19,2024-01-18,Air,FedEx,4,4,81.02,49.19,324.08,196.76,14.42,4,2,0,On-Time,100
ORD103608,CUST00773,PRD1024,SUP017,WH02,2023-05-17,2023-05-26,2023-05-24,2023-05-28,Air,FedEx,57,57,992.05,578.91,56546.85,32997.87,177.33,9,2,4,Delayed,100
ORD103609,CUST00433,PRD1034,SUP013,WH03,2023-01-19,2023-01-20,2023-01-26,2023-01-22,Air,UPS Air,87,87,27.03,18,2351.61,1566,285.29,1,2,0,On-Time,100
ORD103610,CUST00496,PRD1078,SUP031,WH20,2023-01-21,2023-02-10,2023-02-04,2023-02-17,Road,BlueDart,2,2,7.43,4.63,14.86,9.26,2.72,20,7,13,Delayed,100
ORD103611,CUST00401,PRD1088,SUP021,WH19,2024-02-14,2024-02-19,2024-02-21,2024-02-22,Air,FedEx,6,6,68.52,38.51,411.12,231.06,16.98,5,3,1,Slightly Delayed,100
ORD103612,CUST00395,PRD1061,SUP018,WH04,2023-02-26,2023-03-09,2023-03-12,2023-03-19,Rail,Indian Railways Freight,79,79,127.91,79.95,10104.89,6316.05,111.13,11,10,7,Delayed,100
ORD103613,CUST00303,PRD1028,SUP032,WH02,2024-01-17,2024-01-27,2024-01-31,2024-02-01,Road,Schenker,4,4,93.38,53.26,373.52,213.04,5.23,10,5,1,Slightly Delayed,100
ORD103614,CUST00623,PRD1019,SUP013,WH01,2023-03-27,2023-03-28,2023-04-10,2023-04-03,Rail,Indian Railways Freight,2,2,12.85,8.14,25.7,16.28,2.16,1,6,0,On-Time,100
ORD103615,CUST00420,PRD1073,SUP032,WH13,2024-04-25,2024-05-02,2024-05-09,2024-05-09,Road,BlueDart,8,8,36.35,21.88,290.8,175.04,11.59,7,7,0,On-Time,100
ORD103616,CUST00279,PRD1046,SUP016,WH09,2024-01-17,2024-01-20,2024-01-31,2024-01-24,Rail,DB Cargo,228,228,73.67,43.52,16796.76,9922.56,245.76,3,4,0,On-Time,100
ORD103617,CUST00768,PRD1072,SUP019,WH10,2024-10-03,2024-10-05,2024-10-17,2024-10-08,Road,Schenker,97,97,17.2,12.09,1668.4,1172.73,172.97,2,3,0,On-Time,100
ORD103618,CUST00577,PRD1004,SUP012,WH05,2024-09-26,2024-10-11,2024-10-10,2024-10-17,Rail,Indian Railways Freight,10,10,1379.25,803.31,13792.5,8033.1,11.9,15,6,7,Delayed,100
ORD103619,CUST00653,PRD1060,SUP028,WH17,2024-12-10,2024-12-16,2024-12-24,2024-12-23,Road,Schenker,2,1,81.02,49.19,162.04,98.38,3.05,6,7,0,On-Time,85.1
ORD103620,CUST00239,PRD1054,SUP029,WH12,2023-11-13,2023-11-16,2023-11-27,2023-11-26,Road,BlueDart,227,227,69.75,48.04,15833.25,10905.08,334.84,3,10,0,On-Time,100
ORD103621,CUST00242,PRD1084,SUP016,WH04,2023-09-22,2023-09-24,2023-10-06,2023-10-04,Road,BlueDart,194,194,13.55,8.62,2628.7,1672.28,280.19,2,10,0,On-Time,100
ORD103622,CUST00517,PRD1036,SUP024,WH18,2023-08-05,2023-08-09,2023-08-19,2023-08-15,Road,XPO Logistics,70,44,46.61,27.97,3262.7,1957.9,105.77,4,6,0,On-Time,64.2
ORD103623,CUST00250,PRD1087,SUP021,WH10,2023-07-12,2023-07-17,2023-07-26,2023-07-29,Road,XPO Logistics,88,88,19.66,13.75,1730.08,1210,152.68,5,12,3,Slightly Delayed,100
ORD103624,CUST00187,PRD1056,SUP022,WH01,2024-02-09,2024-02-14,2024-02-16,2024-02-16,Air,DHL,9,9,134.68,88.37,1212.12,795.33,35.31,5,2,0,On-Time,100
ORD103625,CUST00201,PRD1086,SUP027,WH04,2023-01-05,2023-01-10,2023-01-12,2023-01-12,Air,DHL,73,73,12.75,9.37,930.75,684.01,219.5,5,2,0,On-Time,100
ORD103626,CUST00118,PRD1058,SUP013,WH12,2024-01-07,2024-01-16,2024-01-21,2024-01-28,Rail,Indian Railways Freight,76,76,89.49,63.87,6801.24,4854.12,83.29,9,12,7,Delayed,100
ORD103627,CUST00140,PRD1035,SUP020,WH10,2024-06-11,2024-06-12,2024-06-25,2024-06-20,Road,BlueDart,6,6,57.68,38.57,346.08,231.42,7.42,1,8,0,On-Time,100
ORD103628,CUST00105,PRD1021,SUP011,WH03,2023-12-31,2024-01-04,2024-01-07,2024-01-06,Air,DHL,43,43,15.38,9.1,661.34,391.3,147.84,4,2,0,On-Time,100
ORD103629,CUST00516,PRD1072,SUP019,WH02,2023-08-03,2023-08-06,2023-08-05,2023-08-07,Same-day,Dunzo Express,57,57,17.2,12.09,980.4,689.13,274.37,3,1,2,Slightly Delayed,100
ORD103630,CUST00719,PRD1040,SUP015,WH02,2024-08-28,2024-08-29,2024-09-11,2024-09-08,Rail,DB Cargo,1,1,35.11,25.69,35.11,25.69,1.05,1,10,0,On-Time,100
ORD103631,CUST00856,PRD1007,SUP030,WH15,2024-12-10,2024-12-15,2024-12-24,2024-12-20,Road,Schenker,178,178,1423.29,1015.08,253345.62,180684.24,291.01,5,5,0,On-Time,100
ORD103632,CUST00341,PRD1054,SUP004,WH18,2024-11-15,2024-11-18,2024-11-29,2024-11-27,Road,Schenker,4,4,69.75,48.04,279,192.16,4.88,3,9,0,On-Time,100
ORD103633,CUST00324,PRD1009,SUP008,WH13,2024-02-26,2024-02-27,2024-02-28,2024-02-28,Same-day,Local Courier,1,1,2110.5,1530.9,2110.5,1530.9,4.41,1,1,0,On-Time,100
ORD103634,CUST00335,PRD1058,SUP013,WH07,2023-10-09,2023-10-13,2023-10-16,2023-10-14,Air,FedEx,2,2,89.49,63.87,178.98,127.74,5.95,4,1,0,On-Time,100
ORD103635,CUST00578,PRD1053,SUP027,WH05,2024-05-22,2024-05-25,2024-06-05,2024-05-30,Road,BlueDart,221,155,75.33,55.49,16647.93,12263.29,287.73,3,5,0,On-Time,70.3
ORD103636,CUST00201,PRD1037,SUP029,WH14,2024-08-11,2024-08-17,2024-08-25,2024-08-28,Rail,DB Cargo,88,88,43.06,24.09,3789.28,2119.92,125.26,6,11,3,Slightly Delayed,100
ORD103637,CUST00463,PRD1008,SUP001,WH13,2024-04-26,2024-05-04,2024-05-10,2024-05-11,Road,Schenker,9,9,3363.85,2063.1,30274.65,18567.9,16.01,8,7,1,Slightly Delayed,100
ORD103638,CUST00366,PRD1039,SUP022,WH11,2024-08-20,2024-08-29,2024-09-03,2024-09-03,Road,XPO Logistics,23,23,57.05,38.41,1312.15,883.43,28.54,9,5,0,On-Time,100
ORD103639,CUST00180,PRD1070,SUP025,WH08,2023-07-04,2023-07-05,2023-07-11,2023-07-07,Air,DHL,7,7,122.52,90.48,857.64,633.36,29.13,1,2,0,On-Time,100
ORD103640,CUST00710,PRD1023,SUP032,WH03,2023-10-05,2023-10-08,2023-10-19,2023-10-15,Rail,DB Cargo,5,5,550.43,386.93,2752.15,1934.65,6.83,3,7,0,On-Time,100
ORD103641,CUST00621,PRD1023,SUP028,WH09,2024-09-26,2024-10-04,2024-10-10,2024-10-13,Road,Schenker,9,9,550.43,386.93,4953.87,3482.37,15.24,8,9,3,Slightly Delayed,100
ORD103642,CUST00614,PRD1060,SUP028,WH05,2024-06-09,2024-06-13,2024-06-23,2024-06-24,Rail,Indian Railways Freight,47,32,81.02,49.19,3807.94,2311.93,58.89,4,11,1,Slightly Delayed,68.4
ORD103643,CUST00168,PRD1030,SUP009,WH11,2024-09-17,2024-09-21,2024-09-19,2024-09-22,Same-day,Local Courier,7,5,50.86,32.98,356.02,230.86,35.6,4,1,3,Slightly Delayed,76.8
ORD103644,CUST00302,PRD1000,SUP028,WH03,2023-07-06,2023-07-11,2023-07-13,2023-07-15,Air,DHL,389,262,1170.6,734.28,455363.4,285634.92,1623.72,5,4,2,Slightly Delayed,67.4
ORD103645,CUST00130,PRD1089,SUP017,WH19,2023-09-13,2023-09-14,2023-09-20,2023-09-18,Air,FedEx,128,128,57.43,37.87,7351.04,4847.36,465.84,1,4,0,On-Time,100
ORD103646,CUST00442,PRD1067,SUP027,WH16,2024-09-10,2024-09-20,2024-09-17,2024-09-24,Air,DHL,95,95,475.72,279.68,45193.4,26569.6,325.07,10,4,7,Delayed,100
ORD103647,CUST00219,PRD1015,SUP017,WH11,2024-01-04,2024-01-08,2024-02-08,2024-02-04,Sea,CMA CGM,61,61,33.19,21.11,2024.59,1287.71,54.35,4,27,0,On-Time,100
ORD103648,CUST00411,PRD1016,SUP012,WH12,2023-03-05,2023-03-14,2023-03-12,2023-03-15,Air,FedEx,7,7,26.05,16.89,182.35,118.23,20.58,9,1,3,Slightly Delayed,100
ORD103649,CUST00179,PRD1032,SUP015,WH05,2023-04-15,2023-04-20,2023-04-17,2023-04-21,Same-day,Local Courier,26,26,31.93,20.21,830.18,525.46,110.28,5,1,4,Delayed,100
ORD103650,CUST00148,PRD1057,SUP007,WH02,2023-09-12,2023-09-19,2023-09-26,2023-09-27,Road,BlueDart,66,46,149.05,105.57,9837.3,6967.62,103.91,7,8,1,Slightly Delayed,71.1
ORD103651,CUST00902,PRD1022,SUP032,WH20,2023-03-11,2023-03-22,2023-04-15,2023-04-15,Sea,CMA CGM,93,93,10.09,7.29,938.37,677.97,83.45,11,24,0,On-Time,100
ORD103652,CUST00311,PRD1038,SUP027,WH19,2023-07-12,2023-07-14,2023-07-26,2023-07-25,Rail,DB Cargo,2,2,78.67,53.76,157.34,107.52,2.34,2,11,0,On-Time,100
ORD103653,CUST00645,PRD1026,SUP016,WH01,2024-07-11,2024-07-13,2024-07-25,2024-07-21,Road,Schenker,72,72,25.29,17.64,1820.88,1270.08,119.11,2,8,0,On-Time,100
ORD103654,CUST00465,PRD1006,SUP025,WH12,2023-11-23,2023-11-26,2023-11-30,2023-11-28,Air,DHL,10,9,1746.8,1262.76,17468,12627.6,32.26,3,2,0,On-Time,97.5
ORD103655,CUST00287,PRD1042,SUP005,WH14,2023-12-29,2024-01-07,2024-01-05,2024-01-10,Air,DHL,5,5,28.61,19.39,143.05,96.95,14.12,9,3,5,Delayed,100
ORD103656,CUST00367,PRD1003,SUP012,WH01,2023-12-13,2023-12-17,2023-12-27,2023-12-22,Road,BlueDart,137,111,283.88,197.22,38891.56,27019.14,182.5,4,5,0,On-Time,81.4
ORD103657,CUST00644,PRD1066,SUP016,WH12,2024-08-21,2024-08-23,2024-09-04,2024-08-26,Road,XPO Logistics,10,10,439.6,250.67,4396,2506.7,13.91,2,3,0,On-Time,100
ORD103658,CUST00218,PRD1075,SUP004,WH07,2023-11-14,2023-11-16,2023-11-21,2023-11-18,Air,UPS Air,74,69,26.18,17.97,1937.32,1329.78,264.01,2,2,0,On-Time,94.2
ORD103659,CUST01051,PRD1088,SUP029,WH20,2023-02-06,2023-02-14,2023-03-13,2023-03-02,Sea,Maersk,1,1,68.52,38.51,68.52,38.51,0.76,8,16,0,On-Time,100
ORD103660,CUST00047,PRD1085,SUP003,WH08,2024-09-23,2024-09-27,2024-09-30,2024-09-29,Air,FedEx,31,31,9.31,5.56,288.61,172.36,121.12,4,2,0,On-Time,100
ORD103661,CUST00065,PRD1020,SUP024,WH16,2024-03-18,2024-03-22,2024-04-01,2024-03-27,Road,Schenker,7,6,20.59,14.08,144.13,98.56,8.74,4,5,0,On-Time,97.4
ORD103662,CUST00276,PRD1016,SUP031,WH14,2024-07-12,2024-08-01,2024-07-26,2024-08-15,Rail,DB Cargo,4,3,26.05,16.89,104.2,67.56,5.42,20,14,20,Delayed,89.9
ORD103663,CUST00235,PRD1089,SUP017,WH14,2024-04-27,2024-04-29,2024-05-04,2024-05-02,Air,UPS Air,4,4,57.43,37.87,229.72,151.48,13.36,2,3,0,On-Time,100
ORD103664,CUST00912,PRD1003,SUP011,WH14,2024-06-01,2024-06-11,2024-06-15,2024-06-21,Rail,Indian Railways Freight,81,81,283.88,197.22,22994.28,15974.82,87.1,10,10,6,Delayed,100
ORD103665,CUST00686,PRD1034,SUP013,WH12,2023-01-08,2023-01-25,2023-01-22,2023-01-29,Road,BlueDart,390,390,27.03,18,10541.7,7020,492.92,17,4,7,Delayed,100
ORD103666,CUST00208,PRD1028,SUP032,WH13,2024-10-13,2024-10-17,2024-10-15,2024-10-18,Same-day,Dunzo Express,4,4,93.38,53.26,373.52,213.04,20.06,4,1,3,Slightly Delayed,100
ORD103667,CUST00192,PRD1054,SUP009,WH13,2024-04-08,2024-04-13,2024-04-22,2024-04-24,Road,Schenker,1,1,69.75,48.04,69.75,48.04,1.23,5,11,2,Slightly Delayed,100
ORD103668,CUST00347,PRD1042,SUP005,WH05,2024-12-23,2024-12-30,2025-01-06,2025-01-02,Road,BlueDart,17,15,28.61,19.39,486.37,329.63,22.67,7,3,0,On-Time,94
ORD103669,CUST00687,PRD1059,SUP029,WH08,2023-05-10,2023-05-14,2023-05-17,2023-05-16,Air,UPS Air,6,6,149.81,85.86,898.86,515.16,21.09,4,2,0,On-Time,100
ORD103670,CUST00495,PRD1057,SUP007,WH16,2024-12-27,2024-12-31,2025-01-03,2025-01-03,Air,DHL,15,15,149.05,105.57,2235.75,1583.55,56.1,4,3,0,On-Time,100
ORD103671,CUST00069,PRD1019,SUP013,WH14,2024-02-25,2024-02-28,2024-03-03,2024-03-01,Air,UPS Air,457,457,12.85,8.14,5872.45,3719.98,1786.57,3,2,0,On-Time,100
ORD103672,CUST00040,PRD1058,SUP013,WH09,2023-04-17,2023-04-21,2023-05-01,2023-05-03,Road,XPO Logistics,81,81,89.49,63.87,7248.69,5173.47,138.46,4,12,2,Slightly Delayed,100
ORD103673,CUST01127,PRD1008,SUP001,WH15,2024-10-14,2024-10-18,2024-10-28,2024-10-23,Road,XPO Logistics,495,495,3363.85,2063.1,1665105.75,1021234.5,624.18,4,5,0,On-Time,100
ORD103674,CUST00078,PRD1029,SUP005,WH09,2023-12-18,2023-12-22,2024-01-01,2023-12-28,Road,Schenker,55,55,50.56,36.13,2780.8,1987.15,96.29,4,6,0,On-Time,100
ORD103675,CUST00556,PRD1035,SUP017,WH01,2024-11-18,2024-11-22,2024-12-02,2024-12-01,Road,XPO Logistics,39,39,57.68,38.57,2249.52,1504.23,67.16,4,9,0,On-Time,100
ORD103676,CUST00434,PRD1091,SUP021,WH12,2024-12-07,2024-12-09,2024-12-21,2024-12-12,Road,XPO Logistics,79,79,75.2,42.13,5940.8,3328.27,99.27,2,3,0,On-Time,100
ORD103677,CUST00595,PRD1045,SUP029,WH07,2023-01-30,2023-01-31,2023-02-06,2023-02-03,Air,UPS Air,484,484,159.12,109.07,77014.08,52789.88,1888.38,1,3,0,On-Time,100
ORD103678,CUST00853,PRD1020,SUP024,WH09,2023-11-17,2023-11-23,2023-12-01,2023-11-29,Road,BlueDart,265,265,20.59,14.08,5456.35,3731.2,344.11,6,6,0,On-Time,100
ORD103679,CUST00376,PRD1062,SUP016,WH20,2024-08-31,2024-09-05,2024-09-14,2024-09-12,Road,BlueDart,1,1,93.55,64.13,93.55,64.13,1.37,5,7,0,On-Time,100
ORD103680,CUST00287,PRD1091,SUP016,WH18,2024-08-12,2024-08-26,2024-08-26,2024-08-30,Road,Schenker,2,2,75.2,42.13,150.4,84.26,3.39,14,4,4,Delayed,100
ORD103681,CUST00284,PRD1064,SUP025,WH19,2023-05-28,2023-06-09,2023-05-30,2023-06-10,Same-day,Local Courier,55,55,91.59,56.02,5037.45,3081.1,278.17,12,1,11,Delayed,100
